id,reading_levels,primary_student_language,primary_household_language,after_school,after_school_external
20931742,Partially_Meeting,spanish,english,f,
55922385,Not_Meeting,spanish,english,f,
428521818,,english,english,t,YWCA
17123865,Exceeding,english,spanish,t,YWCA
20873942,,english,english,f,
78234625,,,english,f,
37484058,,english,english,f,
26691290,Meeting,,english,f,
97671334,Partially_Meeting,english,english,f,
61269949,Meeting,,english,f,
68788093,,spanish,spanish,f,
737093343,,english,english,f,Cedardale
1650554,Partially_Meeting,english,english,t,Cedardale
90306477,,english,english,f,
42339611,Not_Meeting,english,english,f,
90797929,,,english,f,
9564272,,english,english,f,
90934224,,english,english,f,
547276576,,english,english,f,
18361736,Not_Meeting,english,english,f,
15620240,Partially_Meeting,english,english,f,
80011459,,english,english,f,
234769627,,english,spanish,f,
31727295,Partially_Meeting,spanish,english,f,
233289472,,english,english,t,Discovery
98041178,,english,english,f,
68452784,,english,english,f,
608152088,,,spanish,f,
23572097,,english,english,t,YMCA
87990490,Not_Meeting,english,english,f,
983578385,,english,english,f,
48614135,Not_Meeting,english,english,f,
289914329,,english,english,f,
92319928,Partially_Meeting,english,english,f,
20549955,Partially_Meeting,english,english,f,
30190975,,,english,f,
48390590,,english,spanish,f,
44816423,,english,,f,
23851176,Exceeding,english,english,t,YMCA Greenleaf
92010505,Meeting,,english,f,
72644331,,english,english,f,
56977227,Not_Meeting,spanish,english,f,
33668998,Not_Meeting,english,english,f,
682955302,,english,english,f,YMCA
37537378,Partially_Meeting,english,english,f,
65897800,Exceeding,english,english,f,
57350796,,english,english,f,
89495093,Not_Meeting,,english,f,
76218459,Exceeding,english,english,f,
52990444,Partially_Meeting,spanish,english,f,
70024088,Exceeding,english,english,f,
57189056,,english,english,f,
161483753,,english,english,t,Discovery
63884464,Partially_Meeting,english,english,f,
85350696,Partially_Meeting,spanish,spanish,f,
23543699,,english,english,f,
63302688,Partially_Meeting,spanish,english,f,
72942851,Not_Meeting,english,spanish,f,
52228951,,english,english,f,
95550569,,english,spanish,f,
7577489,,english,english,f,
98842008,,spanish,english,f,
53019030,Partially_Meeting,english,english,f,
59545253,,spanish,english,f,
68917706,,english,english,f,
4140668,,,english,f,
16171474,Not_Meeting,english,english,t,Discovery
90048400,Not_Meeting,english,spanish,f,
92710974,,english,english,f,
731211788,,english,english,t,
38050708,Not_Meeting,english,english,f,
24666843,,english,english,f,
553508969,,english,english,f,
497069415,,english,spanish,t,
42520652,Meeting,spanish,english,f,
421394162,,english,english,f,Cedardale
35826147,Not_Meeting,english,english,f,
61979262,Exceeding,english,english,f,
858982876,,english,english,f,Discovery
378602186,,english,english,t,
99139399,Not_Meeting,english,english,f,
35914646,Partially_Meeting,english,spanish,t,Boys & Girls Club
66728443,Meeting,english,english,f,
61325118,,spanish,english,f,
62031505,,english,english,f,
40546488,Partially_Meeting,english,english,f,
26458072,,english,spanish,f,
17919770,Not_Meeting,english,english,f,
34865488,Not_Meeting,english,english,f,
786244508,,english,english,f,
977261915,,english,english,f,
20630700,Exceeding,english,english,t,Discovery
67491212,Not_Meeting,english,english,t,Boys & Girls Club
543697004,,english,english,f,
59215479,,,english,f,
23074998,Exceeding,spanish,english,f,
437613261,,english,english,t,Discovery
61022996,,english,spanish,f,
40788592,,spanish,english,f,
519552730,,spanish,english,f,Wood School
499065314,,english,english,t,
36359101,,english,english,f,
89895874,,spanish,english,f,
844470753,,english,spanish,t,
92488465,Partially_Meeting,english,spanish,f,
87342283,Partially_Meeting,english,english,f,
38099899,,spanish,english,f,
56536308,Exceeding,,english,f,
69535225,,english,english,f,
73317757,,english,english,f,
51154364,Partially_Meeting,spanish,english,f,
59204245,Exceeding,english,english,f,
12327216,Not_Meeting,english,english,f,
43168339,Not_Meeting,spanish,english,f,
264605267,,english,spanish,f,
4913554,,english,spanish,f,
29042122,,english,english,f,
27047387,Partially_Meeting,spanish,english,f,
26469018,,english,english,f,
74983487,Meeting,english,english,f,
462280259,,english,spanish,t,
26260586,Not_Meeting,english,english,t,Discovery
25639949,Partially_Meeting,spanish,english,f,
923226728,,english,english,f,
89199271,,english,english,f,
172418599,,english,spanish,t,Discovery
342571645,,spanish,english,f,Boys & Girls Club
53595650,Exceeding,english,english,f,
59421544,Meeting,english,english,f,
2576672,Not_Meeting,english,english,f,
464397650,,english,english,f,
99672994,,english,english,f,
19969464,,spanish,english,f,
289983132,,spanish,english,t,Discovery
56150452,Not_Meeting,spanish,english,f,
99854141,Not_Meeting,english,english,t,Discovery
44584255,Not_Meeting,english,english,f,
63176979,,english,english,f,
53589040,Not_Meeting,english,english,f,
28940149,,english,english,f,
59576105,,english,english,f,
663090920,,english,,t,Boys & Girls Club
793463881,,spanish,english,t,
94961578,Exceeding,english,english,f,
31576925,Partially_Meeting,english,english,f,
33958031,Not_Meeting,,english,f,
89981746,Meeting,english,english,f,
40677565,,english,english,f,
97858341,Not_Meeting,english,english,f,
71248355,,english,english,f,
101926499,,english,spanish,f,
265954461,,spanish,english,t,
460879330,Partially_Meeting,spanish,spanish,f,
85918246,Not_Meeting,spanish,english,f,
282178563,,english,english,f,
693237548,,english,english,f,
537360431,,english,english,f,Discovery
34234209,Not_Meeting,english,english,f,
53733315,Meeting,english,english,f,
20824950,,english,english,f,
84392583,Partially_Meeting,english,spanish,f,
19836868,Not_Meeting,english,english,f,
21363249,,english,english,f,
3374239,,english,english,f,
143435968,,english,english,f,Discovery
44496100,,english,english,f,
595528992,,english,spanish,f,
971429369,,english,english,f,
92608928,,english,english,f,
26579266,,spanish,english,f,
43709272,Partially_Meeting,,english,t,Discovery
73833656,Not_Meeting,,spanish,t,Youth Empowerment
95681867,,english,spanish,f,
15342920,Partially_Meeting,spanish,english,f,
68285293,,,english,f,
75898658,Exceeding,,english,f,
259013639,,spanish,english,t,
96703703,Exceeding,english,spanish,f,
11088126,,english,english,f,
259380724,,spanish,english,f,
501598206,,english,english,f,
66095163,,english,spanish,f,
14081945,Not_Meeting,english,spanish,f,
71599634,Partially_Meeting,english,spanish,f,
44818852,Not_Meeting,spanish,english,f,
26533985,,english,english,f,
33277163,Not_Meeting,spanish,english,f,
2788153,,english,english,f,
99950977,,spanish,spanish,f,
52130242,Not_Meeting,english,english,t,Discovery
725869314,,english,english,f,
86176606,,english,english,f,
8632571,Meeting,english,english,f,
554883704,,english,english,f,Discovery
98547732,Partially_Meeting,english,english,f,
23181915,Exceeding,spanish,english,f,
81815500,Partially_Meeting,,english,f,
15382901,Not_Meeting,spanish,spanish,f,
811823377,,english,spanish,f,
84841171,,spanish,english,f,
72809251,Meeting,spanish,english,f,
17385965,,english,english,f,
850928404,,,spanish,f,
63613803,,,english,f,
84476544,Exceeding,english,english,f,
19738471,Exceeding,english,english,f,
477259900,,english,english,f,
87113892,,spanish,spanish,f,
75424108,Meeting,english,english,f,
86527002,Meeting,english,english,f,
31698882,Exceeding,english,english,t,Discovery
66983810,Not_Meeting,spanish,english,f,
54566142,Partially_Meeting,english,english,f,
45837016,,english,english,f,
7846163,Partially_Meeting,english,english,t,Boys & Girls Club
5931836,,english,english,f,
617041106,,spanish,english,f,Little Sprouts
69576842,,english,english,f,
78890056,,english,english,f,
46104351,,spanish,english,f,
84495452,Partially_Meeting,english,english,f,
49073296,Meeting,english,english,f,
37153390,,,english,f,
10859632,Not_Meeting,english,english,f,
164636232,,,english,f,
452981744,,,english,f,YMCA Pentucket Lake
51868113,Not_Meeting,english,english,t,Discovery
63097056,,english,spanish,f,
736675225,,english,spanish,f,
77086246,Partially_Meeting,english,english,f,
94736443,Meeting,english,english,f,
92629636,Not_Meeting,english,english,f,
57215803,Partially_Meeting,english,english,f,
33847868,,english,spanish,f,
85658445,Partially_Meeting,english,english,f,
90294530,,spanish,english,f,
26382932,,english,english,f,
434603191,,,english,f,
48491514,,english,english,f,
11655620,Not_Meeting,english,english,f,
49789756,Meeting,english,english,f,
611000261,,spanish,english,f,
19504563,,,english,f,
4835109,,english,english,f,
91229603,Not_Meeting,english,english,f,
63469726,Meeting,english,spanish,t,Youth Empowerment
26201970,Meeting,english,english,f,
8924642,Partially_Meeting,english,english,t,Discovery
70988015,,,english,f,
33889523,Not_Meeting,english,english,f,
33654711,,english,spanish,f,
52843648,Not_Meeting,english,english,f,
439411146,,english,english,f,
89797826,Partially_Meeting,spanish,spanish,f,
6592250,,spanish,english,f,
85591956,,spanish,english,f,
390278709,,english,english,f,Little Sprouts
305124420,,english,,f,Discovery
93297286,Exceeding,english,english,f,
725355768,,,english,f,Boys & Girls Club
72116430,,english,english,f,
78445362,,english,english,f,
807251634,,spanish,english,f,
184085999,,spanish,english,f,Cedardale
95454143,Exceeding,english,english,f,
11950194,Exceeding,english,english,f,
54935168,Exceeding,spanish,english,f,
60484265,Partially_Meeting,spanish,english,f,
47793601,Partially_Meeting,english,english,t,Discovery
26002210,Not_Meeting,spanish,english,f,
225703818,,english,english,f,
366468400,,spanish,,f,
5325155,Meeting,spanish,english,f,
90127203,Partially_Meeting,english,english,f,
20125320,Not_Meeting,,english,f,
801736221,,english,english,f,
49968494,Meeting,english,english,f,
459713200,,spanish,english,f,
48086548,,,english,f,
286196574,,english,english,t,Little Sprouts
12893405,Exceeding,spanish,english,f,
75323726,Partially_Meeting,english,english,f,
34330535,Not_Meeting,spanish,spanish,f,
16338969,Meeting,,english,f,
19661209,Not_Meeting,english,english,f,
16446014,Not_Meeting,english,spanish,f,
683389812,,english,english,f,
43657890,Partially_Meeting,,english,f,
28098092,,spanish,english,f,
99749751,,english,english,f,
81707631,Not_Meeting,spanish,spanish,f,
7411682,Meeting,english,english,f,
79408542,Exceeding,english,english,f,
32305444,,spanish,english,f,
58743117,,english,english,f,
92408707,,english,english,f,
52922947,Not_Meeting,english,english,t,Discovery
343137046,,english,english,f,
48279444,Meeting,,spanish,f,
77919505,Not_Meeting,english,english,t,Boys & Girls Club
305741,Partially_Meeting,english,english,f,
89415480,,english,english,f,
89758575,Partially_Meeting,spanish,english,t,Boys & Girls Club
166567155,,english,spanish,f,Boys & Girls Club
54620916,Partially_Meeting,english,english,f,
56377025,Not_Meeting,english,english,f,
958993866,,english,english,f,
68014794,,spanish,english,f,
12297671,,english,english,f,
96782072,,english,english,f,
560205965,,spanish,english,f,
696269169,,english,english,f,
185153850,,english,spanish,f,
20972016,Meeting,,english,f,
784386176,,english,english,f,Youth Empowerment
20368124,,english,english,f,
207470153,,english,english,t,
904277,,english,english,f,
19486697,,,english,f,
70051141,Meeting,english,english,f,
88783821,Not_Meeting,english,english,f,
11075334,Not_Meeting,english,english,f,
72610212,Partially_Meeting,english,english,f,
93950056,,spanish,spanish,f,
880645131,,english,english,f,Discovery
6477343,,english,english,f,
45479348,,english,english,f,
2285342,Exceeding,spanish,english,t,Discovery
5006092,,english,english,f,
68262171,Exceeding,spanish,english,f,
32326397,Meeting,english,english,f,
909047398,,english,english,f,
76416219,,english,english,f,
37721694,Meeting,english,english,f,
98731228,Partially_Meeting,,english,f,
199030980,,english,english,t,
167785257,,english,english,f,
32096110,Meeting,spanish,english,f,
322371381,,,spanish,f,YMCA Greenleaf
28595989,,english,spanish,f,
924826117,,english,english,f,
375113494,,,english,f,
208270492,,english,spanish,f,
67864027,,spanish,english,f,
70534852,Meeting,english,english,f,
36520237,Meeting,english,spanish,f,
42733984,Not_Meeting,english,english,f,
71695668,Partially_Meeting,,english,f,
46037961,Exceeding,,english,t,Discovery
817704797,,english,english,f,YMCA
3926565,,spanish,english,f,
4248152,Not_Meeting,english,english,f,
45375299,Exceeding,english,spanish,f,
52988310,Partially_Meeting,,english,f,
39428998,Meeting,spanish,english,f,
10438348,Exceeding,spanish,english,f,
49567661,Partially_Meeting,english,english,f,
28967780,Not_Meeting,spanish,english,f,
163511797,,english,english,f,YMCA Greenleaf
55536171,Not_Meeting,english,spanish,f,
85682450,Not_Meeting,english,spanish,f,
126624673,,english,english,f,
321242241,,english,english,f,Discovery
63247822,Not_Meeting,,english,f,
12243124,,english,english,f,
8373327,,english,english,f,
25273901,Not_Meeting,spanish,spanish,f,
30494803,Meeting,english,spanish,f,
40008465,Meeting,,spanish,f,
59980331,Partially_Meeting,english,spanish,f,
23721233,Meeting,english,english,t,Cedardale
76350794,Not_Meeting,english,english,f,
77982146,Meeting,english,english,f,
720025641,,,english,f,
65461307,Meeting,english,spanish,f,
920775024,,english,english,t,YMCA Greenleaf
46689564,Partially_Meeting,spanish,spanish,f,
726467485,,english,english,f,
46575772,,english,english,f,
30349501,Exceeding,,english,f,
34759423,Not_Meeting,english,english,f,
58009058,,english,english,f,
71521749,,spanish,english,f,
758150248,,spanish,english,f,
29438129,Exceeding,english,english,f,
46734100,Not_Meeting,english,english,f,
58237256,Not_Meeting,english,english,f,
29240121,,english,english,f,
42277639,,spanish,english,f,
66450666,Exceeding,english,english,f,
66465334,,spanish,english,f,
134154960,,english,english,f,
64879311,Meeting,,spanish,f,
877325846,,,english,f,
17619696,Partially_Meeting,english,english,t,YMCA
85689966,Not_Meeting,english,english,f,
738800258,,spanish,english,f,Discovery
12979703,,,english,f,
744403353,,english,english,t,
13846107,,english,english,f,
27398774,Not_Meeting,spanish,spanish,f,
845627040,,,english,f,Discovery
94196486,Not_Meeting,,english,f,
626389406,,english,english,f,Boys & Girls Club
19486790,Exceeding,spanish,english,f,
72166331,Partially_Meeting,english,english,f,
65902285,Meeting,,spanish,f,
286281343,,english,english,t,
803733337,,english,english,f,Discovery
666155447,,english,spanish,f,
35751913,Partially_Meeting,spanish,english,f,
43303031,,english,english,f,
65809873,Partially_Meeting,english,english,f,
20554348,Meeting,english,english,f,
60689184,Meeting,english,english,f,
44377111,Exceeding,english,english,f,
25651300,Partially_Meeting,,english,f,
82272038,Partially_Meeting,english,english,f,
13497081,Exceeding,,english,f,
65637324,Partially_Meeting,english,spanish,t,Discovery
33167258,Meeting,,english,f,
67948758,,english,english,f,
31669093,,english,english,f,
18832392,Not_Meeting,english,english,f,
744613689,,english,english,f,
59361672,Not_Meeting,english,english,f,
14897957,,english,english,f,
29794382,Partially_Meeting,english,english,f,
57974135,,english,english,f,
